"","id","male","job_number","year","urban","highest_grade","family_income","employer_id","hourly_pay","hours_worked","job_satisfaction","union","cohort","tenure","avg_age_job_year","white","religious","personality_2","personality_4","personality_6","personality_8","personality_10","personality_1","personality_3","personality_5","personality_7","personality_9"
"147","356 _97","0",1,2010,"1",12,7.91059061225648,201001,2.55659920717474,40,0.5,0,"1997",0.671232876712329,27.6643835616438,"0","1",6,3,5,6,5,7,7,6,6,5
"148","357 _97","1",1,2003,"1",14,10.6965026922443,200301,2.93645986208892,48,0.5,0,"1997",0.832876712328767,21.5835616438356,"0","1",4,1,6,5,3,6,7,6,6,6
"149","359 _97","0",1,2000,"1",11,NA,200002,2.37954613413017,26,1,0,"1997",0.336986301369863,16.8315068493151,"0","1",4,6,6,1,1,5,7,7,7,7
"150","360 _97","1",3,2006,"1",15,12.172822433411,200603,2.46044317760963,15,0.75,0,"1997",0.413698630136986,21.7931506849315,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","360 _97","1",4,2006,"1",15,12.172822433411,200602,2.7068828533502,20,0.75,0,"1997",0.413698630136986,21.7931506849315,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","362 _97","0",1,1999,"1",12,9.85266783020615,199902,2.28368765588958,35,1,0,"1997",0.252054794520548,17.8739726027397,"0","1",1,1,3,1,4,5,7,5,7,7
"153","362 _97","0",1,2009,"1",13,11.3531833823444,200902,2.79728133483015,40,1,NA,"1997",0.750684931506849,27.6246575342466,"0","1",1,1,3,1,4,5,7,5,7,7
"154","362 _97","0",1,2015,"1",13,10.3667717820948,201502,2.81088954126632,40,1,1,"1997",1.74794520547945,33.1260273972603,"0","1",1,1,3,1,4,5,7,5,7,7
"155","366 _97","0",1,2002,"1",16,NA,200201,2.91634268588448,22,1,1,"1997",0.83013698630137,21.5849315068493,"0","1",4,5,5,2,4,5,7,6,5,6
"156","366 _97","0",1,2007,"1",18,11.9475674253637,200702,3.03927057556847,40,0.75,NA,"1997",0.334246575342466,26.8328767123288,"0","1",4,5,5,2,4,5,7,6,5,6
"157","382 _97","0",1,2004,"1",16,10.6203756734779,200402,2.94021956362373,35,0.5,0,"1997",1.58904109589041,23.2054794520548,"1","1",6,6,4,2,2,6,6,6,5,2
"158","382 _97","0",1,2006,"1",16,11.8002149603737,200402,2.78625121389638,40,1,1,"1997",0.586301369863014,25.7068493150685,"1","1",6,6,4,2,2,6,6,6,5,2
"159","382 _97","0",1,2008,"1",16,9.79372848854339,200802,3.1693493897178,40,0.75,1,"1997",0.917808219178082,27.541095890411,"1","1",6,6,4,2,2,6,6,6,5,2
"160","398 _97","1",2,2006,"1",15,12.8540024307246,200602,3.5004392163118,25,1,0,"1997",0.663013698630137,25.6684931506849,"0","1",6,2,5,2,6,7,7,7,7,7
"161","406 _97","0",1,2007,"1",15,9.36742958721896,200702,1.83310932440536,60,1,1,"1997",0.252054794520548,23.8739726027397,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","408 _97","1",1,2017,"1",13,10.648776417499,201703,2.92530980925744,40,1,0,"1997",1.75342465753425,36.1232876712329,"0","1",5,3,5,2,4,7,5,5,5,5
"163","411 _97","0",2,2001,"1",13,10.261895993101,200101,2.24469111457514,5,0.75,0,"1997",0.753424657534247,20.6232876712329,"0","1",1,1,4,5,NA,NA,5,6,6,6
"164","412 _97","1",2,2001,"1",13,10.2712854069145,200102,2.76316950032329,12,1,0,"1997",0.328767123287671,18.8356164383562,"0","1",2,2,5,2,3,4,5,5,4,4
"165","412 _97","1",1,2002,"1",14,10.2449828666397,200102,2.75620524298926,16,0.75,0,"1997",0.328767123287671,19.8356164383562,"0","1",2,2,5,2,3,4,5,5,4,4
"166","415 _97","0",1,1999,"1",12,NA,199904,2.46809953147162,21,1,1,"1997",0.252054794520548,17.8739726027397,"1","1",4,5,1,1,2,5,7,6,6,6
"167","415 _97","0",1,2004,"1",17,13.198123772127,200401,3.29761306540559,40,1,0,"1997",0.249315068493151,22.8753424657534,"1","1",4,5,1,1,2,5,7,6,6,6
"168","416 _97","0",1,2007,"1",20,11.3231459667385,200701,2.98163334917449,70,0.5,0,"1997",0.419178082191781,26.7904109589041,"1","1",2,3,6,2,5,3,7,5,5,3
"169","418 _97","1",2,2017,"1",18,11.9562807861242,201706,4.15894870620645,7,0.75,1,"1997",2.4986301369863,33.7506849315069,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","418 _97","1",4,2017,"1",18,11.9562807861242,201707,3.71580858821475,5,1,0,"1997",1.08219178082192,34.458904109589,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","418 _97","1",5,2017,"1",18,11.9562807861242,201705,3.84892131821681,12,1,1,"1997",1,34.5,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","423 _97","0",1,2004,"1",14,NA,200401,2.55555148935733,15,1,0,"1997",1.67397260273973,19.1630136986301,"0","1",6,7,1,5,1,6,7,2,7,1
"173","431 _97","0",2,2004,"1",15,NA,200401,2.29857707159651,17,0.5,0,"1997",1,19.5,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","435 _97","0",1,2006,"1",14,11.9492495006644,200602,NA,40,0.25,1,"1997",4.25479452054795,22.872602739726,"0","1",4,1,4,1,1,6,7,5,7,7
"175","437 _97","0",1,1998,"1",11,NA,9801,1.68824909285839,10,1,0,"1997",0.580821917808219,16.7095890410959,"0","1",1,5,5,1,1,6,7,5,7,7
"176","445 _97","1",2,2002,"1",16,0,200201,2.75620524298926,8,1,0,"1997",0.501369863013699,21.7493150684931,"0","1",7,7,7,1,1,7,7,7,7,6
"177","454 _97","1",2,2010,"1",13,11.1683343593453,201003,2.3287400504709,16,1,0,"1997",0.419178082191781,27.7904109589041,"0","1",3,2,6,4,4,5,5,5,5,6
"178","455 _97","1",1,2009,"1",12,11.5670442638577,200902,2.94021956362373,40,1,0,"1997",0.504109589041096,24.7479452054795,"0","1",4,2,6,2,2,5,6,7,6,5
"179","458 _97","1",1,2000,"1",12,10.463131911492,200002,2.31253542384721,10,0.75,0,"1997",0.249315068493151,17.8753424657534,"0","1",5,2,3,1,2,6,7,6,4,7
"180","458 _97","1",2,2002,"1",14,10.9381122793718,200202,NA,0,1,0,"1997",0.753424657534247,19.6232876712329,"0","1",5,2,3,1,2,6,7,6,4,7
"181","458 _97","1",2,2005,"1",16,11.5173257694147,200502,3.38967795375315,40,1,0,"1997",0.753424657534247,22.6232876712329,"0","1",5,2,3,1,2,6,7,6,4,7
"182","459 _97","0",1,2004,"1",13,11.359618096123,200401,2.78856049174948,15,1,0,"1997",1.67123287671233,20.1643835616438,"0","1",5,1,1,6,1,6,5,7,6,6
"183","459 _97","0",2,2009,"1",15,10.2695532648616,200903,2.40514168131914,56,1,1,"1997",1,25.5,"0","1",5,1,1,6,1,6,5,7,6,6
"184","465 _97","0",2,2013,"1",14,NA,201301,2.49093013876556,40,1,0,"1997",1.83561643835616,28.0821917808219,"0","1",5,2,1,1,4,6,7,6,5,6
"185","466 _97","1",1,2001,"1",9,NA,200101,2.24469111457514,20,0.75,0,"1997",0.832876712328767,16.5835616438356,"0","1",5,2,3,3,1,6,6,5,5,6
"186","476 _97","1",1,2000,"1",12,10.5061901968263,200001,2.05463642276086,48,0.5,0,"1997",0.504109589041096,17.7479452054795,"0","1",2,2,4,4,5,5,7,7,2,6
"187","478 _97","0",3,2000,"1",11,NA,200002,2.79983903672994,16,1,0,"1997",0.419178082191781,17.7904109589041,"1","1",2,5,1,1,1,6,6,6,7,6
"188","479 _97","0",1,2007,"1",14,10.8142832141283,200702,2.95151911887767,40,1,1,"1997",0.671232876712329,24.6643835616438,"0","1",1,5,2,1,2,6,5,5,6,4
"189","482 _97","1",1,2003,"1",13,11.3896385607789,200303,2.98295093918926,40,0.75,0,"1997",1.16712328767123,19.4164383561644,"0","1",2,3,3,1,1,5,6,6,7,7
"190","483 _97","1",1,2013,"1",20,11.1420211911632,201302,3.44600183565325,45,0.75,0,"1997",1.83835616438356,32.0808219178082,"0","1",3,5,5,4,5,5,6,6,6,5
"191","483 _97","1",1,2015,"1",20,11.2484519776553,200802,3.61789352638065,45,1,1,"1997",1,34.5,"0","1",3,5,5,4,5,5,6,6,6,5
"192","484 _97","0",1,2009,"1",17,11.0329684648667,200903,3.02529107579554,20,1,0,"1997",0.586301369863014,26.7068493150685,"0","1",3,5,5,2,3,6,7,6,7,6
"193","484 _97","0",2,2013,"1",19,11.3834999175298,200802,3.85756681963209,10,1,0,"1997",1.33698630136986,30.3315068493151,"0","1",3,5,5,2,3,6,7,6,7,6
"194","487 _97","1",1,2017,"1",17,11.5696932469679,201702,3.8411669707587,40,1,1,"1997",1.4958904109589,33.2520547945205,"1","1",5,3,2,2,2,6,6,5,6,6
"195","492 _97","0",1,2010,"1",18,11.5582907232203,201001,NA,0,0.75,1,"1997",0.328767123287671,26.8356164383562,"1","1",6,4,6,1,1,6,7,6,7,7
"196","492 _97","0",1,2013,"1",19,10.944664918551,201302,3.98024224440529,11,1,1,"1997",1.24931506849315,29.3753424657534,"1","1",6,4,6,1,1,6,7,6,7,7
"197","492 _97","0",1,2017,"1",19,10.6942377369148,201701,4.09100566095659,10,1,1,"1997",0.747945205479452,33.6260273972603,"1","1",6,4,6,1,1,6,7,6,7,7
"198","496 _97","1",1,2001,"1",11,NA,199901,2.81866687890574,15,0.75,1,"1997",0.334246575342466,16.8328767123288,"0","1",3,2,2,2,5,7,7,5,5,6
"199","496 _97","1",1,2006,"1",16,11.9140210405604,200602,3.01246647254516,40,1,1,"1997",0.334246575342466,21.8328767123288,"0","1",3,2,2,2,5,7,7,5,5,6
"200","497 _97","0",1,1998,"1",11,NA,9801,2.28442112236637,10,1,0,"1997",0.336986301369863,16.8315068493151,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","498 _97","0",1,2008,"1",20,10.7099857395825,200801,3.40370091188019,40,1,1,"1997",0.249315068493151,27.8753424657534,"1","1",4,4,6,1,1,6,6,NA,7,6
"202","509 _97","0",2,2008,"1",17,12.1934179110719,200802,2.96650941487709,40,0.5,0,"1997",0.750684931506849,23.6246575342466,"0","1",1,2,1,1,1,7,6,6,6,7
"203","511 _97","1",2,1997,"1",12,NA,9701,1.99231652186947,15,1,0,"1997",1.75068493150685,16.1246575342466,"0","1",5,5,5,3,4,6,7,6,5,4
"204","511 _97","1",2,2004,"1",12,11.2489729398843,200402,2.83321334405622,40,0.5,0,"1997",0.252054794520548,23.8739726027397,"0","1",5,5,5,3,4,6,7,6,5,4
"205","523 _97","0",1,1997,"1",11,10.6824339173435,9702,2.13416644136908,16,0.75,1,"1997",0,16,"1","1",4,6,5,7,4,4,3,6,6,6
"206","527 _97","1",1,2003,"1",15,12.3349099129679,200301,2.43361335540045,10,1,0,"1997",0.747945205479452,20.6260273972603,"1","1",1,3,7,2,5,2,6,4,5,6
"207","529 _97","0",1,2007,"1",16,8.97442814700915,200702,2.98163334917449,20,1,0,"1997",0.504109589041096,24.7479452054795,"0","1",2,2,5,2,2,6,7,7,4,7
"208","530 _97","0",1,2007,"1",16,12.6963465623098,200702,2.58663557921178,30,0.5,NA,"1997",0.586301369863014,24.7068493150685,"1","1",2,3,6,3,3,5,6,7,7,6
"209","535 _97","0",1,1998,"1",12,10.6252464850853,9802,2.28442112236637,20,1,0,"1997",0.419178082191781,17.7904109589041,"1","1",6,2,1,4,5,7,6,7,6,7
"210","535 _97","0",1,2001,"1",15,11.5186689395973,9802,3.02079067289477,19,1,0,"1997",1,20.5,"1","1",6,2,1,4,5,7,6,7,6,7
"211","544 _97","1",1,2001,"1",14,12.3204543476489,200103,2.67414864942653,40,1,0,"1997",0.252054794520548,19.8739726027397,"1","1",7,6,2,4,3,7,6,7,7,6
"212","544 _97","1",1,2003,"1",16,12.3211007788142,200002,0.79253992443798,25,1,0,"1997",0.419178082191781,21.7904109589041,"1","1",7,6,2,4,3,7,6,7,7,6
"213","549 _97","1",1,2005,"1",10,10.1186392539208,200501,2.88070294296923,60,1,0,"1997",1,23.5,"1","1",1,5,1,1,1,6,5,7,5,5
"214","557 _97","0",1,2017,"1",20,NA,201702,NA,0,0,0,"1997",0.832876712328767,35.5835616438356,"0","1",2,2,3,2,6,5,5,6,6,7
"215","558 _97","1",1,2006,"1",17,12.1568939033741,200601,2.69730602190147,40,1,0,"1997",0.671232876712329,23.6643835616438,"1","1",NA,5,5,1,5,7,7,7,7,7
"216","558 _97","1",1,2009,"1",16,12.7684554588603,200601,3.41848705019912,30,0.5,0,"1997",1.08493150684932,27.4575342465753,"1","1",NA,5,5,1,5,7,7,7,7,7
"217","563 _97","1",1,2004,"1",9,NA,200402,2.36085400111802,40,0.5,1,"1997",0.419178082191781,21.7904109589041,"1","1",1,7,7,1,1,7,7,1,4,7
"218","564 _97","1",2,2006,"1",14,11.076303534967,200603,3.18409802733226,40,1,0,"1997",0.504109589041096,22.7479452054795,"1","1",1,1,4,1,3,7,6,4,5,7
"219","565 _97","1",2,2007,"1",13,11.1674165200157,200702,2.47494048547615,30,0.75,0,"1997",0.419178082191781,24.7904109589041,"0","1",4,4,6,3,4,5,7,6,6,5
"220","565 _97","1",1,2017,"1",18,10.648776417499,201702,3.02529107579554,40,1,0,"1997",0.586301369863014,34.7068493150685,"0","1",4,4,6,3,4,5,7,6,6,5
"221","567 _97","1",1,2000,"1",12,10.3797527869509,200002,2.87919845729804,30,1,1,"1997",1.08493150684932,20.4575342465753,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","567 _97","1",3,2015,NA,12,11.8715376512427,201502,3.41215050987597,36,1,1,"1997",3.08493150684932,34.4575342465753,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","570 _97","0",2,2015,"0",12,0,201503,2.57413778351594,20,1,0,"1997",0.747945205479452,32.6260273972603,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","571 _97","1",1,2017,NA,12,12.2674546275358,201702,3.19307379710433,40,0.25,1,"1997",2.08767123287671,35.9561643835616,"1","1",5,7,6,1,4,5,7,5,6,4
"225","578 _97","1",1,2002,"1",12,NA,200201,2.51688969564105,40,0.5,0,"1997",0.328767123287671,19.8356164383562,"1","1",7,7,4,5,5,5,7,4,6,5
"226","585 _97","0",1,2002,"1",14,10.6016471499196,200201,2.54356856243659,16,1,0,"1997",0.334246575342466,18.8328767123288,"1","1",4,4,3,3,1,6,7,5,7,5
"227","585 _97","0",1,2007,"1",18,10.0249084077405,200201,3.09852800295767,45,0.75,1,"1997",0.83013698630137,23.5849315068493,"1","1",4,4,3,3,1,6,7,5,7,5
"228","585 _97","0",1,2015,"1",20,11.6561033056466,201502,2.97471290632992,60,0.25,0,"1997",0.504109589041096,31.7479452054795,"1","1",4,4,3,3,1,6,7,5,7,5
"229","598 _97","1",2,2006,"1",16,11.1925962261862,200602,2.93651291389402,35,1,1,"1997",0.504109589041096,24.7479452054795,"0","1",2,3,5,6,2,5,7,6,6,6
"230","598 _97","1",1,2007,"1",16,11.2203688646211,200703,3.19458313229916,40,1,1,"1997",0.504109589041096,25.7479452054795,"0","1",2,3,5,6,2,5,7,6,6,6
"231","598 _97","1",1,2013,"1",16,11.142125661804,201302,3.6122683517421,40,1,1,"1997",0.671232876712329,31.6643835616438,"0","1",2,3,5,6,2,5,7,6,6,6
"232","604 _97","0",1,2015,"1",12,11.137227875185,201501,2.82356696700441,40,0.75,0,"1997",0.747945205479452,33.6260273972603,"0","1",2,3,2,2,4,5,5,6,6,6
"233","612 _97","1",1,2002,"1",12,11.9677202742113,200202,NA,0,0.75,0,"1997",0.501369863013699,17.7493150684931,"1","1",3,2,4,3,2,6,6,7,6,6
"234","612 _97","1",1,2008,"1",16,11.6558216209972,200202,5.9594577509729,1,0.75,0,"1997",0.835616438356164,23.5821917808219,"1","1",3,2,4,3,2,6,6,7,6,6
"235","612 _97","1",1,2013,"1",17,10.8885764702806,201302,3.1296904500933,52,0.75,1,"1997",1.33424657534247,28.3328767123288,"1","1",3,2,4,3,2,6,6,7,6,6
"236","617 _97","0",1,2004,"1",13,NA,200402,NA,0,0.75,NA,"1997",0.252054794520548,20.8739726027397,"0","1",1,1,6,1,1,5,7,6,6,7
"237","617 _97","0",2,2009,"1",12,11.2107522343626,200902,2.29857707159651,20,1,0,"1997",0.915068493150685,25.5424657534247,"0","1",1,1,6,1,1,5,7,6,6,7
"238","630 _97","1",1,2008,"0",14,10.7099857395825,200802,2.97911496773055,60,1,0,"1997",1.0027397260274,26.4986301369863,"1","1",1,2,4,2,2,5,6,4,6,6
"239","633 _97","0",1,2002,"0",13,8.85879510585745,200203,2.46129678414887,15,0.5,0,"1997",0.495890410958904,18.7520547945205,"1","1",1,2,5,4,3,3,6,5,6,7
"240","635 _97","0",2,1999,"1",12,11.5874929029819,199902,2.40514168131914,72,0.75,0,"1997",0.252054794520548,17.8739726027397,"1","1",3,7,5,7,4,2,6,6,6,1
"241","636 _97","1",1,1999,"1",10,NA,199901,2.58324255050886,17,0.75,0,"1997",0.668493150684932,15.6657534246575,"1","1",5,4,5,6,5,4,6,5,4,4
"242","637 _97","0",1,2002,"1",14,10.118235963062,200202,2.46129678414887,8,0.75,0,"1997",0.419178082191781,20.7904109589041,"0","1",6,3,4,1,7,7,7,7,7,3
"243","637 _97","0",2,2008,"1",16,9.03623933394107,200802,2.88359328028269,40,1,0,"1997",0.334246575342466,26.8328767123288,"0","1",6,3,4,1,7,7,7,7,7,3
"244","637 _97","0",1,2017,"1",16,7.29369772060144,201702,3.23444204024957,45,1,0,"1997",1.58082191780822,35.2095890410959,"0","1",6,3,4,1,7,7,7,7,7,3
"245","639 _97","0",2,2000,"1",12,12.8446612063256,200002,3.09104245335832,10,0.75,0,"1997",0.252054794520548,18.8739726027397,"1","1",5,2,4,5,2,7,6,5,4,6
"246","640 _97","1",1,2000,"1",12,NA,200004,2.65535241210176,13,1,0,"1997",0.328767123287671,17.8356164383562,"1","1",3,4,4,3,2,6,5,5,6,5
"247","640 _97","1",2,2000,"1",12,NA,200005,2.37954613413017,10,0.75,0,"1997",0.328767123287671,17.8356164383562,"1","1",3,4,4,3,2,6,5,5,6,5
"248","648 _97","1",1,2011,"1",12,11.8675252572704,201102,3.98187737238795,40,1,1,"1997",0.580821917808219,29.7095890410959,"1","1",4,2,1,4,3,6,7,7,6,7
"249","652 _97","0",1,2006,"1",12,10.3867929447626,200602,2.3811651931169,20,1,0,"1997",0.334246575342466,21.8328767123288,"1","1",5,3,5,1,4,5,7,7,6,6
"250","654 _97","0",1,1997,"1",12,11.276835975448,9702,1.99231652186947,20,1,0,"1997",0.0849315068493151,16.9575342465753,"1","1",2,2,1,1,1,7,7,7,7,6
"251","662 _97","1",1,1997,"1",9,11.2185678270964,9701,1.93157938093745,24,1,0,"1997",0.0849315068493151,16.9575342465753,"0","1",1,1,2,5,2,6,6,7,7,7
"252","664 _97","1",1,2015,"1",14,11.314706938261,201504,2.60072479334466,40,1,1,"1997",1.08219178082192,31.458904109589,"0","1",7,4,6,1,1,7,7,7,1,7
"253","667 _97","0",2,2004,"1",13,11.7597933553712,200402,3.18820216139976,35,0.75,0,"1997",0.501369863013699,21.7493150684931,"1","1",3,1,5,1,2,6,7,6,7,7
"254","668 _97","0",1,2015,"1",18,11.9611371144697,201502,3.606168815676,45,0.75,0,"1997",0.917808219178082,30.541095890411,"1","1",5,5,3,2,3,6,5,6,6,4
"255","668 _97","0",2,2017,"1",20,11.9813090326246,201702,2.92530980925744,15,1,0,"1997",0.832876712328767,32.5835616438356,"1","1",5,5,3,2,3,6,5,6,6,4
"256","669 _97","1",1,2008,"1",17,10.0168608797038,200803,NA,NA,1,0,"1997",0.750684931506849,24.6246575342466,"0","1",4,1,5,1,1,6,6,4,5,7
"257","670 _97","1",2,1999,"1",12,11.6912473671322,199902,2.52732736567195,35,1,0,"1997",0.838356164383562,19.5808219178082,"0","1",3,5,5,3,2,5,7,7,6,7
"258","670 _97","1",1,2010,"1",12,10.1294670786695,201002,3.34109345759245,50,1,0,"1997",0.252054794520548,29.8739726027397,"0","1",3,5,5,3,2,5,7,7,6,7
"259","670 _97","1",1,2015,"1",12,11.1170704813368,199902,2.78192004966867,35,1,0,"1997",0.83013698630137,34.5849315068493,"0","1",3,5,5,3,2,5,7,7,6,7
"260","672 _97","0",2,2013,"1",16,10.4926898815794,201301,1.98554286523578,40,0.75,0,"1997",0.750684931506849,32.6246575342466,"0","1",2,6,5,1,5,6,6,2,7,6
"261","672 _97","0",1,2017,"1",17,NA,201301,2.22267570976574,40,1,0,"1997",1.25205479452055,36.3739726027397,"0","1",2,6,5,1,5,6,6,2,7,6
"262","673 _97","1",1,2004,"1",15,12.1016061745397,200401,NA,0,1,0,"1997",1.08767123287671,21.4561643835616,"0","1",2,2,1,3,2,6,5,5,6,5
"263","675 _97","0",2,2006,"1",12,6.06238888544468,200601,0.17428938509669,40,1,0,"1997",1.91506849315068,25.0424657534247,"0","1",1,2,7,2,5,5,7,5,5,6
"264","676 _97","0",1,2015,"1",20,11.5426881299255,201502,3.84228271183373,35,0.5,1,"1997",0.832876712328767,30.5835616438356,"0","1",4,2,6,1,2,5,7,6,7,7
"265","677 _97","0",1,2010,"1",12,5.61130162186204,201001,2.48110777653085,20,0.75,1,"1997",0.671232876712329,26.6643835616438,"0","1",3,5,4,1,3,4,7,6,4,6
"266","680 _97","1",1,2000,"1",14,NA,200002,2.50143595173921,8,0.5,0,"1997",0.328767123287671,20.8356164383562,"0","1",4,2,7,1,1,7,7,7,4,7
"267","680 _97","1",1,2009,"1",15,7.02197642307216,200901,3.82428409112014,12,1,0,"1997",1,28.5,"0","1",4,2,7,1,1,7,7,7,4,7
"268","681 _97","0",1,2008,NA,12,NA,200802,2.31530386540182,29,0.25,1,"1997",0.750684931506849,23.6246575342466,"0","1",1,4,5,1,1,5,5,6,5,4
"269","685 _97","1",1,2000,"1",10,NA,200002,2.55722731136763,22,0.25,1,"1997",0.665753424657534,17.6671232876712,"0","1",2,1,5,1,1,5,7,7,7,7
"270","687 _97","1",3,2002,"1",11,11.6430966935614,200202,2.88764582368893,25,1,1,"1997",0.419178082191781,18.7904109589041,"1","1",NA,2,5,2,1,7,7,6,6,6
"271","688 _97","1",1,2000,"1",12,10.8685874960174,200001,2.03103880245167,55,1,0,"1997",0.665753424657534,17.6671232876712,"0","1",3,1,7,1,2,6,7,7,4,6
"272","688 _97","1",1,2005,"1",13,NA,200501,3.04280668093992,40,0.75,1,"1997",1,22.5,"0","1",3,1,7,1,2,6,7,7,4,6
"273","694 _97","1",1,1999,"1",13,7.30456974460951,199902,2.73436750941958,10,0.5,0,"1997",0.328767123287671,18.8356164383562,"0","1",4,1,NA,3,3,4,6,NA,7,5
"274","700 _97","0",2,2004,"1",10,8.764209507142,200402,2.62466859216316,20,1,1,"1997",0.419178082191781,23.7904109589041,"0","1",1,1,1,1,3,7,7,7,1,7
"275","706 _97","1",1,2013,"1",12,11.0730560063905,201302,3.26709439713867,40,0.75,1,"1997",1.16712328767123,30.4164383561644,"1","1",4,6,1,1,1,6,6,5,4,4
"276","708 _97","0",1,1997,"1",12,11.6372735699887,9701,2.08908241871652,30,0.5,0,"1997",0.0821917808219178,16.958904109589,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","710 _97","0",1,2003,"1",14,10.8590182281479,200301,2.31253542384721,40,0.5,1,"1997",0.668493150684932,21.6657534246575,"0","1",3,1,2,2,1,7,7,5,5,5
"278","710 _97","0",1,2004,"1",15,NA,200402,2.5993061900965,32,0.75,1,"1997",0.580821917808219,22.7095890410959,"0","1",3,1,2,2,1,7,7,5,5,5
"279","714 _97","1",1,2004,"1",13,NA,200401,NA,72,0,0,"1997",0.753424657534247,19.6232876712329,"0","1",2,6,4,4,5,4,5,4,3,4
"280","714 _97","1",1,2008,"1",13,11.7440451224101,200802,2.87919845729804,40,0.25,0,"1997",1.0027397260274,23.4986301369863,"0","1",2,6,4,4,5,4,5,4,3,4
"281","714 _97","1",2,2008,"1",13,11.7440451224101,200801,3.19948911106801,40,0,1,"1997",0.747945205479452,23.6260273972603,"0","1",2,6,4,4,5,4,5,4,3,4
"282","721 _97","0",2,1999,"1",12,11.2972266328368,199902,2.18829594659192,13,0.75,0,"1997",0.419178082191781,17.7904109589041,"0","1",5,2,2,2,3,6,7,5,6,5
"283","721 _97","0",1,2001,"1",14,8.99974278983049,200105,2.26592110862245,21,0,0,"1997",0.580821917808219,19.7095890410959,"0","1",5,2,2,2,3,6,7,5,6,5
"284","721 _97","0",2,2005,"1",17,10.9460760775229,200505,3.46960341432622,35,0.75,1,"1997",0.249315068493151,23.8753424657534,"0","1",5,2,2,2,3,6,7,5,6,5
"285","721 _97","0",6,2005,"1",17,10.9460760775229,200501,2.13298230860787,35,0.25,0,"1997",0.413698630136986,23.7931506849315,"0","1",5,2,2,2,3,6,7,5,6,5
"286","721 _97","0",1,2007,"1",16,11.0906615435959,200703,2.81829078980998,52,0.5,1,"1997",0.252054794520548,25.8739726027397,"0","1",5,2,2,2,3,6,7,5,6,5
"287","727 _97","0",1,2007,"1",17,NA,200701,0.0116320842297077,20,0.75,0,"1997",0.419178082191781,22.7904109589041,"0","1",4,2,7,5,5,3,6,6,5,6
"288","729 _97","1",1,2013,"1",16,11.7656355854861,201302,3.21387936331738,40,0.75,1,"1997",1.92054794520548,32.0397260273973,"0","1",3,2,1,4,3,6,6,5,6,5
"289","730 _97","0",1,2004,"1",13,13.198123772127,200402,2.24985919397097,40,1,0,"1997",1.16986301369863,19.4150684931507,"1","1",1,4,1,2,4,7,7,6,6,6
"290","731 _97","1",2,1999,"1",12,8.97727273946428,199902,3.00544495240778,9,1,0,"1997",0.334246575342466,17.8328767123288,"1","1",5,5,2,3,2,5,6,5,6,3
"291","732 _97","0",1,2013,"1",18,11.9462878014956,201303,3.24446169692011,45,1,1,"1997",7.16712328767123,25.4164383561644,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","735 _97","0",3,2008,"1",18,NA,200802,3.44169932497149,40,0.5,1,"1997",1.58356164383562,27.2082191780822,"1","1",3,5,6,1,2,5,7,6,6,6
"293","738 _97","1",1,2005,"1",17,10.6896012595983,200502,2.53322051006655,26,0.75,1,"1997",1.08493150684932,24.4575342465753,"1","1",2,2,3,2,5,6,5,7,6,6
"294","738 _97","1",1,2010,"1",18,9.35769946970358,201001,2.98360402275401,10,1,1,"1997",2.25205479452055,27.8739726027397,"1","1",2,2,3,2,5,6,5,7,6,6
"295","738 _97","1",1,2011,"1",19,9.84697010970096,200502,3.79796701569939,40,1,1,"1997",0.747945205479452,29.6260273972603,"1","1",2,2,3,2,5,6,5,7,6,6
"296","739 _97","0",1,2002,"1",14,10.7341332462817,200201,2.56955412384829,NA,1,0,"1997",0.334246575342466,19.8328767123288,"1","1",1,1,7,2,1,2,6,5,5,5
"297","741 _97","0",1,2002,"1",14,9.07234187381889,200202,2.33988087773774,15,1,0,"1997",0.83013698630137,19.5849315068493,"1","1",5,4,3,4,2,7,7,7,7,5
"298","753 _97","1",1,2001,"1",12,10.9502976454185,200103,2.17048125236071,16,0.75,0,"1997",0.419178082191781,18.7904109589041,"0","1",5,6,5,4,3,2,7,5,5,4
"299","760 _97","0",1,1998,"1",10,NA,9801,2.14832607396497,12,1,0,"1997",0.413698630136986,15.7931506849315,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","760 _97","0",1,2002,"1",14,NA,9801,2.20165917440409,15,1,0,"1997",0.586301369863014,19.7068493150685,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
